filename distance
../data/17flower_images/image_0515.jpg 618878.4
../data/17flower_images/image_0214.jpg 409218.89
../data/17flower_images/image_0522.jpg 148659.03
../data/17flower_images/image_1250.jpg 89855.32
../data/17flower_images/image_1317.jpg 6808493.81
../data/17flower_images/image_0090.jpg 13273.03
../data/17flower_images/image_0038.jpg 2212.21
../data/17flower_images/image_0985.jpg 173699.52
../data/17flower_images/image_0748.jpg 465482.45
../data/17flower_images/image_0461.jpg 2192.14
../data/17flower_images/image_0666.jpg 4059554.0
../data/17flower_images/image_0636.jpg 333608.97
../data/17flower_images/image_0949.jpg 6645.57
../data/17flower_images/image_0863.jpg 173077.71
../data/17flower_images/image_0125.jpg 1100130.09
../data/17flower_images/image_0062.jpg 8486.12
../data/17flower_images/image_0185.jpg 19530.13
../data/17flower_images/image_0423.jpg 286545.06
../data/17flower_images/image_0839.jpg 235815.11
../data/17flower_images/image_1176.jpg 22088.22
../data/17flower_images/image_0182.jpg 27773.98
../data/17flower_images/image_0830.jpg 13698.63
../data/17flower_images/image_1167.jpg 116516.57
../data/17flower_images/image_1159.jpg 522196.86
../data/17flower_images/image_0535.jpg 2201.12
../data/17flower_images/image_0702.jpg 3245010.77
../data/17flower_images/image_0466.jpg 128307.31
../data/17flower_images/image_0663.jpg 4344745.09
../data/17flower_images/image_0998.jpg 438503.57
../data/17flower_images/image_0548.jpg 2788315.9
../data/17flower_images/image_0867.jpg 4978.9
../data/17flower_images/image_0102.jpg 4346551.0
../data/17flower_images/image_0150.jpg 892864.03
../data/17flower_images/image_0810.jpg 7018.43
../data/17flower_images/image_1190.jpg 19745.37
../data/17flower_images/image_0321.jpg 2703519.09
../data/17flower_images/image_0128.jpg 1126894.74
../data/17flower_images/image_0740.jpg 312746.65
../data/17flower_images/image_0389.jpg 35294.24
../data/17flower_images/image_0448.jpg 2918302.82
../data/17flower_images/image_0574.jpg 480213.0
../data/17flower_images/image_0910.jpg 1987.3
../data/17flower_images/image_0238.jpg 481889.14
../data/17flower_images/image_1281.jpg 991325.92
../data/17flower_images/image_1300.jpg 52240.56
../data/17flower_images/image_0245.jpg 5815.66
../data/17flower_images/image_0849.jpg 12371.91
../data/17flower_images/image_0518.jpg 1196356.91
../data/17flower_images/image_1156.jpg 132185.55
../data/17flower_images/image_0376.jpg 60770.73
../data/17flower_images/image_0552.jpg 32948.87
../data/17flower_images/image_0798.jpg 24041.17
../data/17flower_images/image_0049.jpg 349456.87
../data/17flower_images/image_0920.jpg 212963.0
../data/17flower_images/image_0579.jpg 408349.18
../data/17flower_images/image_1261.jpg 6602840.23
../data/17flower_images/image_0485.jpg 34582.46
../data/17flower_images/image_0870.jpg 77514.66
../data/17flower_images/image_0174.jpg 53800.32
../data/17flower_images/image_0221.jpg 6327040.31
../data/17flower_images/image_0356.jpg 131312.08
../data/17flower_images/image_0310.jpg 4523320.1
../data/17flower_images/image_0794.jpg 100766.58
../data/17flower_images/image_1162.jpg 29833.07
../data/17flower_images/image_0195.jpg 1024255.0
../data/17flower_images/image_1230.jpg 49737.06
../data/17flower_images/image_0890.jpg 758263.25
../data/17flower_images/image_0684.jpg 7456.34
../data/17flower_images/image_0207.jpg 9306.34
../data/17flower_images/image_0052.jpg 272072.32
../data/17flower_images/image_0433.jpg 235627.23
../data/17flower_images/image_0563.jpg 172448.57
../data/17flower_images/image_0115.jpg 22923.48
../data/17flower_images/image_0593.jpg 1852.69
../data/17flower_images/image_0825.jpg 397417.68
../data/17flower_images/image_0093.jpg 111536.04
../data/17flower_images/image_1192.jpg 1012782.95
../data/17flower_images/image_1060.jpg 91623.04
../data/17flower_images/image_0441.jpg 1981168.36
../data/17flower_images/image_1290.jpg 308572.61
../data/17flower_images/image_0913.jpg 75122.44
../data/17flower_images/image_0236.jpg 39989.9
../data/17flower_images/image_1223.jpg 69603.32
../data/17flower_images/image_0502.jpg 1003007.21
../data/17flower_images/image_1302.jpg 466884.22
../data/17flower_images/image_0292.jpg 15961.26
../data/17flower_images/image_0483.jpg 82726.2
../data/17flower_images/image_0716.jpg 222443.12
../data/17flower_images/image_0827.jpg 7409.63
../data/17flower_images/image_0842.jpg 35972.73
../data/17flower_images/image_1071.jpg 1490445.33
../data/17flower_images/image_1235.jpg 8293.55
../data/17flower_images/image_0031.jpg 46356.57
../data/17flower_images/image_0045.jpg 38750.14
../data/17flower_images/image_0183.jpg 1989806.16
../data/17flower_images/image_0096.jpg 2695.06
../data/17flower_images/image_0569.jpg 3392.31
../data/17flower_images/image_0779.jpg 15534.55
../data/17flower_images/image_1292.jpg 2261.73
../data/17flower_images/image_0281.jpg 6356040.27
../data/17flower_images/image_0630.jpg 4806876.32
../data/17flower_images/image_0586.jpg 137478.77
../data/17flower_images/image_0987.jpg 25101.26
../data/17flower_images/image_0233.jpg 73004.73
../data/17flower_images/image_0432.jpg 45967.25
../data/17flower_images/image_0648.jpg 1908082.63
../data/17flower_images/image_1028.jpg 1221682.4
../data/17flower_images/image_0284.jpg 6570962.74
../data/17flower_images/image_0384.jpg 60417.76
../data/17flower_images/image_1169.jpg 20606.87
../data/17flower_images/image_0853.jpg 18185.49
../data/17flower_images/image_1125.jpg 128848.91
../data/17flower_images/image_0880.jpg 28993.06
../data/17flower_images/image_0833.jpg 11236.16
../data/17flower_images/image_1354.jpg 3050.41
../data/17flower_images/image_0784.jpg 1319075.41
../data/17flower_images/image_1058.jpg 8929.23
../data/17flower_images/image_0960.jpg 466829.58
../data/17flower_images/image_1052.jpg 141233.36
../data/17flower_images/image_0013.jpg 7327.12
../data/17flower_images/image_1244.jpg 411346.82
../data/17flower_images/image_0672.jpg 934229.79
../data/17flower_images/image_0294.jpg 7275623.46
../data/17flower_images/image_1298.jpg 745107.9
../data/17flower_images/image_0811.jpg 9736.51
../data/17flower_images/image_0152.jpg 5040572.62
../data/17flower_images/image_0109.jpg 51203.03
../data/17flower_images/image_0094.jpg 51516.68
../data/17flower_images/image_0898.jpg 29144.63
../data/17flower_images/image_1085.jpg 1861040.21
../data/17flower_images/image_0506.jpg 145226.11
